trade_date,ts_code,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio_x,ma5,ma_v_5,ma20,ma_v_20,ma50,ma_v_50,close_y,turnover_rate_f,volume_ratio_y,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount,annualD,end_date,total_share,cap_rese,undistr_porfit,money_cap,trad_asset,accounts_receiv,inventories,amor_exp,total_cur_assets,fix_assets,intan_assets,deriv_assets,total_assets,lt_borr,st_borr,acct_payable,total_cur_liab,total_hldr_eqy_exc_min_int,comp_type,basic_eps,diluted_eps,total_revenue,total_cogs,sell_exp,admin_exp,fin_exp,operate_profit,total_profit,income_tax,n_income,n_income_attr_p,ebit_x,ebitda_x,rd_exp,workers_welfare,net_profit,n_cashflow_act,n_cashflow_inv_act,stot_cash_in_fnc_act,free_cashflow,depr_fa_coga_dpba,amort_intang_assets,decr_inventories,end_bal_cash,eps,dt_eps,total_revenue_ps,current_ratio,quick_ratio,cash_ratio,inv_turn,ar_turn,ca_turn,fa_turn,assets_turn,op_income,daa,ebit_y,ebitda_y,fcff,fcfe,netdebt,networking_capital,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,roe,roa,roic,debt_to_assets,assets_to_eqt
20230417,000001.SZ,12.66,12.94,12.6,12.93,12.69,0.24,1.8913,1304212.59,1669357.649,0.6721,1.37,12.64,1084307.114,12.658,846065.894,13.286,981782.7224,12.93,1.5164,1.37,5.5128,0.6879,1.3948,1.7633,25091852.23,25091372.2064,270569,34651.08,297813,38190.18,327725,41923.26,408898,52362.0,344506,44056.11,335964,42979.26,361414,46305.31,261537,33404.33,303015,38976.93,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230414,000001.SZ,12.6,12.9,12.58,12.69,12.56,0.13,1.035,1297994.84,1653539.531,0.6689,1.6,12.59,951500.958,12.649,858695.9715,13.3138,980626.1302,12.69,1.5091,1.6,5.4104,0.6752,1.3689,1.7967,24626110.1933,24625639.0796,234282,29815.09,293770,37474.53,299143,38075.67,392654,50027.31,373229,47549.49,399414,50841.22,391341,49913.7,212157,27010.89,178962,22926.27,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230413,000001.SZ,12.41,12.67,12.3,12.56,12.48,0.08,0.641,1131591.46,1413919.037,0.5831,1.62,12.576,813487.042,12.6555,839635.854,13.352,986224.2412,12.56,1.3157,1.62,5.355,0.6683,1.3549,1.8153,24373833.2567,24373366.9692,233565,29132.05,243243,30411.02,309028,38574.35,322047,40245.31,335584,41977.38,352330,43977.34,253414,31708.13,213972,26758.24,128060,16279.32,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230412,000001.SZ,12.58,12.59,12.45,12.48,12.54,-0.06,-0.4785,909957.06,1136997.696,0.4689,1.41,12.58,699833.01,12.68,832024.467,13.3948,996660.8416,12.48,1.058,1.41,5.3209,0.664,1.3463,1.8269,24218585.9111,24218122.5936,236358,29527.04,266365,33255.5,267933,33485.43,259683,32448.35,206017,25750.55,186841,23355.77,199649,24936.75,197068,24640.15,-327623,-40890.42,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230411,000001.SZ,12.7,12.72,12.52,12.54,12.68,-0.14,-1.1041,777779.62,978302.908,0.4008,1.22,12.614,647333.042,12.6995,843980.393,13.445,999071.6572,12.54,0.9043,1.22,5.3465,0.6672,1.3527,1.8182,24335021.4203,24334555.8753,220066,27668.21,155191,19523.76,235720,29639.77,282027,35471.48,175592,22083.6,190891,24024.01,146402,18438.7,149671,18811.04,-208851,-26256.53,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230410,000001.SZ,12.64,12.7,12.58,12.68,12.62,0.06,0.4754,640181.81,809943.148,0.3299,0.93,12.64,639862.89,12.725,855123.16,13.4972,1011002.4148,12.68,0.7443,0.93,5.4062,0.6746,1.3678,1.7981,24606704.2751,24606233.5326,132573,16771.05,146160,18499.93,191949,24283.73,215930,27321.87,170377,21561.6,165941,20984.9,108874,13771.63,75741,9581.31,28328,3633.51,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230407,000001.SZ,12.57,12.69,12.5,12.62,12.58,0.04,0.318,607925.26,767354.797,0.3133,0.83,12.61,684924.86,12.748,865963.8745,13.5462,1010370.5802,12.62,0.7068,0.83,5.3806,0.6715,1.3614,1.8067,24490268.7659,24489800.2509,130876,16513.33,121546,15352.71,200784,25349.77,208922,26376.43,166508,21021.82,159632,20158.73,109757,13850.57,117826,14847.61,-38155,-4747.51,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230406,000001.SZ,12.6,12.61,12.5,12.58,12.65,-0.07,-0.5534,563321.3,706480.66,0.2903,0.77,12.622,728249.056,12.777,922370.8495,13.5956,1011049.579,12.58,0.655,0.77,5.3635,0.6693,1.357,1.8124,24412645.0931,24412178.0631,149595,18756.44,123657,15508.73,157412,19739.71,175891,22064.23,162230,20349.78,157769,19791.51,94086,11802.14,106005,13283.59,-100198,-12534.97,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230404,000001.SZ,12.64,12.72,12.59,12.65,12.67,-0.02,-0.1579,647457.22,817726.527,0.3336,0.87,12.612,734797.662,12.8245,949049.68,13.6462,1014151.8336,12.65,0.7528,0.87,5.3934,0.673,1.3646,1.8024,24548486.5205,24548016.8918,162662,20540.99,187482,23683.22,200509,25325.69,173804,21953.85,180424,22795.98,146162,18457.35,103862,13110.0,140010,17678.23,-99871,-12569.71,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230403,000001.SZ,12.55,12.69,12.46,12.67,12.53,0.14,1.1173,740428.86,934285.179,0.3816,0.93,12.61,740079.904,12.8765,980640.1335,13.6926,1019919.38,12.67,0.8609,0.93,5.4019,0.6741,1.3668,1.7995,24587298.3569,24586827.9857,191751,24182.9,166370,21006.31,220124,27765.92,223397,28202.65,164330,20750.56,222974,28119.79,164224,20729.14,127688,16099.78,126723,16065.36,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230331,000001.SZ,12.69,12.77,12.51,12.53,12.68,-0.15,-1.183,865491.66,1092263.437,0.446,1.16,12.596,793678.56,12.9355,1016409.8975,13.7408,1036311.6006,12.53,1.0063,1.16,5.3422,0.6667,1.3517,1.8196,24315615.5021,24315150.3284,242385,30565.11,164942,20839.44,259541,32750.76,200933,25369.71,234804,29648.4,212184,26785.4,128762,16262.07,287433,36231.79,-85611,-10673.74,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230330,000001.SZ,12.55,12.71,12.41,12.68,12.53,0.15,1.1971,824546.24,1035422.932,0.4249,1.11,12.654,744883.978,13.0235,1007683.034,13.7892,1037983.484,12.68,0.9587,1.11,5.4062,0.6746,1.3678,1.7981,24606704.2751,24606233.5326,178847,22403.4,168983,21254.28,203235,25505.36,205386,25805.64,216678,27196.21,210849,26468.1,225786,28437.32,239329,30014.28,65699,8447.63,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230329,000001.SZ,12.73,12.74,12.5,12.53,12.64,-0.11,-0.8703,596064.33,750687.551,0.3072,0.75,12.698,740835.938,13.1015,1017249.564,13.829,1034006.456,12.53,0.693,0.75,5.3422,0.6667,1.3517,1.8196,24315615.5021,24315150.3284,174884,22004.7,86615,10911.64,179883,22644.87,199601,25134.04,166980,21047.61,216563,27277.79,74317,9371.57,93286,11745.29,-134095,-16791.34,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230328,000001.SZ,12.66,12.73,12.55,12.64,12.6,0.04,0.3175,673868.43,851797.869,0.3473,0.81,12.75,796961.226,13.1835,1048618.9365,13.8718,1038696.4918,12.64,0.7835,0.81,5.3891,0.6725,1.3635,1.8038,24529080.6023,24528611.3448,155175,19601.27,134804,17048.9,171962,21732.47,195356,24706.81,208808,26403.1,222615,28127.62,137924,17442.95,121094,15296.46,15801,2073.7,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230327,000001.SZ,12.8,12.81,12.46,12.6,12.82,-0.22,-1.7161,1008422.14,1266945.056,0.5197,1.16,12.762,830336.174,13.2405,1045322.311,13.9078,1050607.591,12.6,1.1725,1.16,5.3721,0.6704,1.3592,1.8095,24451456.9295,24450989.157,350972,44080.07,169875,21338.93,332002,41706.0,253560,31842.76,211066,26519.53,323427,40630.04,114382,14388.9,261560,32882.77,-325692,-40903.47,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230324,000001.SZ,12.85,12.86,12.76,12.82,12.9,-0.08,-0.6202,621518.75,796319.542,0.3203,0.59,12.756,866415.012,13.295,1025974.3005,13.9518,1051592.3304,12.82,0.7226,0.59,5.4659,0.6821,1.3829,1.7785,24878387.1298,24877911.1899,141889,18175.8,103773,13300.37,199974,25618.48,164594,21093.89,182246,23355.46,161364,20677.97,97409,12482.22,191788,24559.73,-88193,-11260.36,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230323,000001.SZ,12.7,12.9,12.63,12.9,12.79,0.11,0.86,804306.04,1029380.497,0.4145,0.75,12.742,1053474.09,13.347,1031397.815,13.9878,1063076.8496,12.9,0.9351,0.75,5.5,0.6863,1.3916,1.7674,25033634.4754,25033155.5655,157280,20103.19,200065,25629.88,220755,28234.45,216282,27687.75,232150,29718.57,221317,28303.5,194121,24881.84,166642,21316.92,92959,12001.81,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230322,000001.SZ,12.75,12.88,12.71,12.79,12.7,0.09,0.7087,876690.77,1121080.753,0.4518,0.8,12.726,1075971.38,13.4045,1032407.047,14.0194,1080299.2324,12.79,1.0193,0.8,5.4531,0.6805,1.3797,1.7826,24820169.3752,24819694.5491,178646,22841.65,255415,32664.67,281378,35978.02,278328,35596.69,217010,27756.69,216584,27700.02,199657,25531.71,126363,16146.69,6651,907.11,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230321,000001.SZ,12.65,12.78,12.5,12.7,12.57,0.13,1.0342,840743.17,1060914.056,0.4332,0.73,12.778,1096505.97,13.466,1020518.628,14.05,1106559.0676,12.7,0.9775,0.73,5.4147,0.6757,1.37,1.7953,24645516.1115,24645044.6265,208235,26240.98,202409,25558.63,259584,32742.65,252388,31860.2,224076,28290.12,200404,25299.1,148848,18817.65,185541,23373.47,10210,1436.65,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230320,000001.SZ,12.76,12.85,12.55,12.57,12.75,-0.18,-1.4118,1188816.33,1505893.659,0.6126,1.06,12.812,1158172.452,13.536,1028006.219,14.0714,1133626.763,12.57,1.3822,1.06,5.3593,0.6688,1.356,1.8138,24393239.1749,24392772.5162,356652,45156.04,241758,30615.18,386297,48931.27,403757,51144.55,277022,35120.17,325517,41233.81,168845,21381.88,217784,27595.82,-226291,-28518.47,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230317,000001.SZ,12.99,13.04,12.65,12.75,12.82,-0.07,-0.546,1556814.14,2000832.408,0.8023,1.59,12.908,1120536.178,13.615,1074374.961,14.0832,1126211.156,12.75,1.8101,1.59,5.436,0.6784,1.3754,1.7882,24742545.7025,24742072.3613,381392,48936.42,259110,33345.75,450486,57872.48,459809,59112.89,347458,44726.52,505767,64984.32,377478,48547.81,332129,42640.28,-197620,-25101.57,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230316,000001.SZ,12.89,13.03,12.8,12.82,13.05,-0.23,-1.7625,916792.49,1182054.434,0.4724,0.8,12.986,980572.57,13.649,1042452.4385,14.0888,1108412.675,12.82,1.0659,0.8,5.4659,0.6821,1.3829,1.7785,24878387.1298,24877911.1899,279688,36052.65,172941,22312.78,275852,35572.18,283208,36529.49,208477,26893.28,211326,27241.14,152776,19687.34,249317,32122.03,-157799,-20276.8,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230315,000001.SZ,13.05,13.18,12.94,13.05,12.87,0.18,1.3986,979363.72,1278262.225,0.5047,0.84,13.062,1144427.024,13.688,1060568.9785,14.0952,1105900.6648,13.05,1.1387,0.84,5.5639,0.6943,1.4078,1.7471,25324723.2484,25324238.7698,203353,26535.15,237056,30947.88,229424,29931.16,255695,33378.39,315817,41218.73,223513,29181.44,230770,30141.17,263100,34318.51,-8252,-1002.1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230314,000001.SZ,12.99,13.0,12.73,12.87,13.05,-0.18,-1.3793,1149075.58,1474124.199,0.5921,0.96,13.158,1167933.862,13.719,1074112.9915,14.0964,1104033.4728,12.87,1.336,0.96,5.4872,0.6848,1.3883,1.7716,24975416.7208,24974938.9247,339641,43553.46,236329,30326.5,318864,40902.04,359646,46146.57,319412,41006.34,345305,44303.13,171159,21950.58,207796,26636.23,-77518,-9834.07,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230313,000001.SZ,13.12,13.29,13.0,13.05,13.14,-0.09,-0.6849,1000634.96,1309490.079,0.5156,0.78,13.322,1193972.004,13.7735,1062156.067,14.0944,1096994.3586,13.05,1.1634,0.78,5.5639,0.6943,1.4078,1.7471,25324723.2484,25324238.7698,298530,39038.27,237193,31026.42,291207,38107.74,267563,35020.13,259958,34037.13,309117,40478.08,150941,19765.86,186761,24424.38,-194631,-25295.95,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230310,000001.SZ,13.0,13.27,13.0,13.14,13.2,-0.06,-0.4545,856996.1,1128558.36,0.4416,0.68,13.482,1285009.84,13.812,1102127.027,14.093,1088270.1876,13.14,0.9964,0.68,5.6023,0.6991,1.4175,1.7352,25499376.5122,25498888.6923,248922,32762.07,185858,24490.74,278374,36663.36,263329,34686.39,214223,28221.72,233391,30712.68,115477,15208.69,174418,22966.03,-54216,-7035.74,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230309,000001.SZ,13.54,13.58,13.13,13.2,13.53,-0.33,-2.439,1736064.76,2305765.842,0.8946,1.57,13.712,1251801.498,13.854,1101641.405,14.0892,1084578.1516,13.2,2.0185,1.57,5.6279,0.7023,1.4239,1.7273,25615812.0214,25615321.974,475302,63122.12,381415,50647.29,503100,66813.11,487043,64680.06,473590,62925.76,481889,64023.16,284073,37715.59,385718,51226.07,-364872,-48498.89,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230308,000001.SZ,13.63,13.64,13.4,13.53,13.69,-0.16,-1.1687,1096897.91,1479838.98,0.5652,0.97,13.92,1107763.914,13.9005,1056355.668,14.083,1062148.6492,13.53,1.2753,0.97,5.7686,0.7199,1.4595,1.6851,26256207.3219,26255705.0234,312558,42166.12,258673,34917.35,347589,46905.33,347054,46824.65,262809,35475.39,308395,41597.37,173942,23437.06,182776,24644.53,-277185,-37318.73,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230307,000001.SZ,13.85,14.1,13.65,13.69,13.85,-0.16,-1.1552,1279266.29,1773654.737,0.6592,1.28,14.048,1133074.688,13.926,1034405.401,14.0676,1058134.9356,13.69,1.4874,1.28,5.8368,0.7284,1.4768,1.6654,26566702.0131,26566193.7746,311451,43095.18,338715,46943.92,405148,56162.86,381404,52890.22,325986,45290.71,302689,41962.36,236682,32816.72,256458,35568.97,-239662,-32821.45,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230306,000001.SZ,14.3,14.3,13.72,13.85,14.29,-0.44,-3.0791,1455824.14,2023954.547,0.7502,1.75,14.066,998808.614,13.952,1013915.1095,14.0546,1053166.931,13.85,1.6926,1.75,5.905,0.7369,1.494,1.6462,26877196.7042,26876682.5258,439416,61066.07,246825,34296.49,516783,71872.42,369447,51412.18,326321,45384.87,410178,57031.28,173304,24072.1,429374,59655.51,-430459,-59821.65,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230303,000001.SZ,14.35,14.37,14.14,14.29,14.24,0.05,0.3511,690954.39,985552.121,0.3561,0.82,14.034,831936.172,13.9595,1007004.4075,14.0444,1042535.4816,14.29,0.8034,0.82,6.0926,0.7603,1.5415,1.5955,27731057.1049,27730526.5916,179565,25595.87,135698,19354.53,216137,30825.23,207094,29549.52,197039,28113.47,230422,32867.12,98213,14020.64,117740,16784.05,3653,544.62,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230302,000001.SZ,14.13,14.44,14.06,14.24,14.17,0.07,0.494,1015876.84,1447565.98,0.5235,1.27,13.948,839743.102,13.961,1034775.837,14.0206,1045423.379,14.24,1.1811,1.27,6.0713,0.7576,1.5361,1.6011,27634027.514,27633498.8568,210786,30007.38,231860,33066.59,304864,43446.84,287533,40972.95,323602,46129.36,265508,37838.03,176624,25173.01,230975,32879.03,118331,16970.83,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230301,000001.SZ,13.8,14.19,13.74,14.17,13.78,0.39,2.8302,1223451.78,1719710.647,0.6305,1.79,13.91,801465.87,13.979,1062877.0145,14.0004,1044587.0642,14.17,1.4225,1.79,6.0414,0.7539,1.5286,1.609,27498186.0866,27497660.0282,258949,36360.9,351235,49425.68,360878,50764.6,398593,55988.62,313460,44029.57,308886,43372.23,290165,40815.99,164737,23184.53,356629,50211.84,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230228,000001.SZ,13.75,13.85,13.61,13.78,13.69,0.09,0.6574,607935.92,833316.018,0.3133,0.8,13.88,684559.992,14.0055,1084375.4995,13.9818,1038163.7312,13.78,0.7068,0.8,5.8752,0.7332,1.4865,1.6546,26741355.2768,26740843.6971,174766,23944.75,191504,26208.7,210621,28864.15,166896,22888.65,150800,20684.11,146068,20046.6,71749,9838.59,103468,14187.65,-53689,-7314.75,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230227,000001.SZ,13.75,13.88,13.68,13.69,13.86,-0.17,-1.2266,621461.93,854854.041,0.3202,0.59,13.944,761071.806,14.066,1105503.5955,13.9684,1053856.6984,13.69,0.7226,0.59,5.8368,0.7284,1.4768,1.6654,26566702.0131,26566193.7746,187459,25783.95,124322,17104.46,206341,28379.46,146563,20174.75,164444,22622.64,187122,25735.53,63218,8699.35,163454,22470.66,-102920,-14109.12,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230224,000001.SZ,14.02,14.03,13.8,13.86,14.05,-0.19,-1.3523,729989.04,1012652.972,0.3762,0.67,14.036,1060017.654,14.139,1143146.374,13.9686,1073744.0982,13.86,0.8487,0.67,5.9093,0.7374,1.4951,1.645,26896602.6224,26896088.0727,216009,29959.25,205672,28530.77,262499,36417.68,173741,24112.44,170127,23606.59,139715,19385.13,81354,11281.78,210861,29236.96,-131716,-18235.52,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230223,000001.SZ,14.0,14.32,13.98,14.05,14.02,0.03,0.214,824490.68,1165539.851,0.4249,0.69,13.95,1097692.584,14.2025,1137076.426,13.9586,1080458.7734,14.05,0.9586,0.69,5.9903,0.7475,1.5156,1.6228,27265315.0682,27264793.4648,246258,34780.9,196610,27798.81,257407,36382.17,252304,35689.45,189841,26830.46,239619,33854.53,130985,18560.46,135957,19211.2,-2069,-161.83,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230222,000001.SZ,14.0,14.12,13.94,14.02,14.1,-0.08,-0.5674,638922.39,895742.534,0.3292,0.49,13.86,1188619.106,14.2545,1127945.652,13.9406,1091516.4978,14.02,0.7429,0.49,5.9775,0.7459,1.5124,1.6262,27207097.3136,27206576.8239,203714,28561.35,139844,19613.52,183310,25694.54,182618,25604.1,163740,22956.79,185496,26002.1,87980,12336.46,130786,18329.41,20516,2924.75,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230221,000001.SZ,14.06,14.2,13.92,14.1,14.15,-0.05,-0.3534,990494.99,1393153.377,0.5104,0.76,13.79,1310883.424,14.309,1131921.234,13.9288,1103789.6282,14.1,1.1516,0.76,6.0116,0.7502,1.521,1.617,27362344.6592,27361821.1995,232933,32741.67,205008,28819.65,293302,41248.06,205807,28956.23,319876,45023.03,278823,39224.95,144384,20302.58,300857,42314.51,-90180,-12593.68,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230220,000001.SZ,13.5,14.15,13.49,14.15,13.43,0.72,5.3611,2116191.17,2945969.773,1.0905,1.72,13.762,1294771.844,14.3525,1129188.2115,13.9174,1129732.2768,14.15,2.4604,1.72,6.0329,0.7529,1.5264,1.6113,27459374.2502,27458848.9343,390342,54286.28,592378,82508.88,555040,77259.94,675488,93946.17,647988,90138.46,529691,73709.22,522821,72912.3,318634,44432.71,476043,66203.39,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230217,000001.SZ,13.63,13.72,13.43,13.43,13.6,-0.17,-1.25,918363.69,1246777.397,0.4732,0.75,13.696,1231544.442,14.399,1101380.6475,13.8924,1115492.509,13.43,1.0678,0.75,5.7259,0.7145,1.4487,1.6977,26062148.1399,26061649.5539,279289,37891.3,185538,25196.03,271330,36824.03,314235,42683.16,216484,29405.21,221270,30033.83,151260,20557.2,197321,26764.71,-199781,-27048.27,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230216,000001.SZ,13.68,13.91,13.5,13.6,13.67,-0.07,-0.5121,1279123.29,1757431.084,0.6592,1.13,13.806,1217328.436,14.475,1102916.7545,13.8858,1137179.0118,13.6,1.4872,1.13,5.7984,0.7236,1.4671,1.6765,26392048.7493,26391543.852,322076,44195.74,290957,40032.0,373092,51240.5,364485,50079.91,327112,44964.6,384063,52685.24,256843,35342.27,239617,32945.96,-70897,-9448.92,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230215,000001.SZ,13.95,13.96,13.62,13.67,13.96,-0.29,-2.0774,1250243.98,1713566.673,0.6443,1.24,13.912,1127573.782,14.5285,1070245.332,13.8744,1175789.112,13.67,1.4536,1.24,5.8283,0.7273,1.4746,1.6679,26527890.1767,26527382.6807,388989,53302.35,362564,49661.56,392241,53752.05,311503,42709.82,276515,37898.25,306472,42004.55,192499,26404.02,269705,36980.74,-440565,-60371.33,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230214,000001.SZ,13.85,13.98,13.8,13.96,13.82,0.14,1.013,909937.09,1263892.078,0.4689,0.91,13.986,1009103.5,14.5785,1049261.439,13.8608,1245769.7624,13.96,1.058,0.91,5.9519,0.7427,1.5059,1.6332,27090661.8044,27090143.5422,200833,27876.9,223843,31092.66,245512,34083.41,283699,39410.64,248545,34523.4,240336,33381.39,215048,29905.49,162059,22504.52,38436,5433.67,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230213,000001.SZ,13.94,13.94,13.6,13.82,13.98,-0.16,-1.1445,1800054.16,2473405.203,0.9276,1.99,14.036,1001008.174,14.6025,1067235.754,13.8178,1254202.2796,13.82,2.0929,1.99,5.8922,0.7353,1.4908,1.6498,26818978.9496,26818465.8849,466650,64090.84,492087,67574.83,553906,76106.52,615263,84550.59,458676,63045.74,432595,59469.05,320822,44097.42,260109,35746.05,-306255,-41879.52,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
